13/12/2023,1.244611,0,,13/08/2023,1.251528,6201.45396,,13/05/2023,1.236447,10956.53018
13/12/2023,1.261278,0,,13/08/2023,1.268194,6788.468621,,13/05/2023,1.253114,11541.1046
13/12/2023,1.277945,0,,13/08/2023,1.284861,7375.250157,,13/05/2023,1.269781,12125.29173
13/12/2023,1.294612,0,,13/08/2023,1.301528,7961.789617,,13/05/2023,1.286448,12709.07181
13/12/2023,1.311278,0,,13/08/2023,1.318195,8548.058754,,13/05/2023,1.303115,13292.41921
13/12/2023,1.327945,0,,13/08/2023,1.334862,9134.03521,,13/05/2023,1.319781,13875.31254
13/12/2023,1.344612,0,,13/08/2023,1.351528,9719.699159,,13/05/2023,1.336448,14457.73957
13/12/2023,1.361279,0,,13/08/2023,1.368195,10305.03832,,13/05/2023,1.353115,15039.68059
13/12/2023,1.377946,0,,13/08/2023,1.384862,10890.02784,,13/05/2023,1.369782,15621.11255
13/12/2023,1.394613,0,,13/08/2023,1.401529,11474.64878,,13/05/2023,1.386449,16202.01412
13/12/2023,1.411279,0,,13/08/2023,1.418195,12058.88133,,13/05/2023,1.403116,16782.36896
13/12/2023,1.427946,0,,13/08/2023,1.434862,12642.70657,,13/05/2023,1.419783,17362.15576
13/12/2023,1.444613,0,,13/08/2023,1.451529,13226.09971,,13/05/2023,1.43645,17941.3549
13/12/2023,1.46128,0,,13/08/2023,1.468198,13809.11522,,13/05/2023,1.453116,18519.94844
13/12/2023,1.477947,0,,13/08/2023,1.484864,14391.59244,,13/05/2023,1.469783,19097.91016
13/12/2023,1.494614,0,,13/08/2023,1.501531,14973.58837,,13/05/2023,1.48645,19675.22218
13/12/2023,1.51128,0,,13/08/2023,1.518198,15555.07916,,13/05/2023,1.503117,20251.87156
13/12/2023,1.527947,0,,13/08/2023,1.534865,16136.04013,,13/05/2023,1.519783,20827.83548
13/12/2023,1.544614,0,,13/08/2023,1.551532,16716.45495,,13/05/2023,1.53645,21403.09445
13/12/2023,1.561281,0,,13/08/2023,1.568198,17296.30397,,13/05/2023,1.553117,21977.62898
13/12/2023,1.577948,0,,13/08/2023,1.584865,17875.56756,,13/05/2023,1.569784,22551.41637
13/12/2023,1.594615,0,,13/08/2023,1.601532,18454.22282,,13/05/2023,1.586451,23124.44374
13/12/2023,1.611281,0,,13/08/2023,1.618199,19032.25677,,13/05/2023,1.603117,23696.68516
13/12/2023,1.627948,0,,13/08/2023,1.634866,19609.64819,,13/05/2023,1.619784,24268.12943
13/12/2023,1.644615,0,,13/08/2023,1.651532,20186.37093,,13/05/2023,1.636451,24838.7474
13/12/2023,1.661282,0,,13/08/2023,1.668199,20762.41703,,13/05/2023,1.653118,25408.52793
13/12/2023,1.677948,0,,13/08/2023,1.684866,21337.75709,,13/05/2023,1.669784,25977.44846
13/12/2023,1.694615,0,,13/08/2023,1.701533,21912.37493,,13/05/2023,1.686451,26545.48974
13/12/2023,1.711282,0,,13/08/2023,1.7182,22486.25111,,13/05/2023,1.703118,27112.63578
13/12/2023,1.727949,0,,13/08/2023,1.734866,23059.36948,,13/05/2023,1.719785,27678.85765
13/12/2023,1.744616,0,,13/08/2023,1.751533,23631.70572,,13/05/2023,1.736452,28244.14755
13/12/2023,1.761283,0,,13/08/2023,1.7682,24203.24046,,13/05/2023,1.753118,28808.47985
13/12/2023,1.77795,0,,13/08/2023,1.784867,24773.956,,13/05/2023,1.769785,29371.8403
13/12/2023,1.794617,0,,13/08/2023,1.801534,25343.83627,,13/05/2023,1.786452,29934.20017
13/12/2023,1.811284,0,,13/08/2023,1.818201,25912.86199,,13/05/2023,1.803119,30495.54687
13/12/2023,1.827951,0,,13/08/2023,1.834868,26481.00412,,13/05/2023,1.819785,31055.8646
13/12/2023,1.844617,0,,13/08/2023,1.851534,27048.25482,,13/05/2023,1.836452,31615.1312
13/12/2023,1.861284,0,,13/08/2023,1.868201,27614.58838,,13/05/2023,1.853119,32173.32773
13/12/2023,1.877951,0,,13/08/2023,1.884868,28179.98566,,13/05/2023,1.869786,32730.43529
13/12/2023,1.894618,0,,13/08/2023,1.901535,28744.43073,,13/05/2023,1.886453,33286.43185
13/12/2023,1.911285,0,,13/08/2023,1.918202,29307.9029,,13/05/2023,1.903119,33841.30179
13/12/2023,1.927951,0,,13/08/2023,1.934869,29870.38307,,13/05/2023,1.919786,34395.02631
13/12/2023,1.944618,0,,13/08/2023,1.951536,30431.849,,13/05/2023,1.936453,34947.5867
13/12/2023,1.961285,0,,13/08/2023,1.968202,30992.28491,,13/05/2023,1.953119,35498.96423
13/12/2023,1.977952,0,,13/08/2023,1.984869,31551.67503,,13/05/2023,1.969786,36049.14339
13/12/2023,1.994619,0,,13/08/2023,2.001536,32109.99402,,13/05/2023,1.986453,36598.09926
13/12/2023,2.011286,0,,13/08/2023,2.018203,32667.22301,,13/05/2023,2.00312,37145.81643
13/12/2023,2.027952,0,,13/08/2023,2.03487,33223.34951,,13/05/2023,2.019786,37692.27634
13/12/2023,2.044619,0,,13/08/2023,2.051537,33778.3515,,13/05/2023,2.036453,38237.4605
13/12/2023,2.061286,0,,13/08/2023,2.068203,34332.21021,,13/05/2023,2.05312,38781.35357
13/12/2023,2.077953,0,,13/08/2023,2.08487,34884.90372,,13/05/2023,2.069787,39323.93401
13/12/2023,2.09462,0,,13/08/2023,2.101537,35436.4228,,13/05/2023,2.086453,39865.18037
13/12/2023,2.111286,0,,13/08/2023,2.118203,35986.73617,,13/05/2023,2.10312,40405.07744
13/12/2023,2.127953,0,,13/08/2023,2.13487,36535.83152,,13/05/2023,2.119787,40943.61002
13/12/2023,2.14462,0,,13/08/2023,2.151537,37083.69026,,13/05/2023,2.136454,41480.75986
13/12/2023,2.161287,0,,13/08/2023,2.168204,37630.29386,,13/05/2023,2.15312,42016.49956
13/12/2023,2.177953,0,,13/08/2023,2.18487,38175.6238,,13/05/2023,2.169787,42550.81716
13/12/2023,2.19462,0,,13/08/2023,2.201537,38719.66163,,13/05/2023,2.186454,43083.70066
13/12/2023,2.211287,0,,13/08/2023,2.218204,39262.38895,,13/05/2023,2.203121,43615.11982
13/12/2023,2.227954,0,,13/08/2023,2.23487,39803.78737,,13/05/2023,2.219787,44145.0658
13/12/2023,2.244621,0,,13/08/2023,2.251537,40343.84166,,13/05/2023,2.236454,44673.5176
13/12/2023,2.261287,0,,13/08/2023,2.268204,40882.53044,,13/05/2023,2.253121,45200.46037
13/12/2023,2.277954,0,,13/08/2023,2.284871,41419.83241,,13/05/2023,2.269788,45725.87022
