2023/10/7,2.050603,96949.924563,
2023/10/7,2.080742,97246.491501,
2023/10/7,2.097409,97405.8696,
2023/10/7,2.124796,97660.600861,
2023/10/7,2.157409,97952.293021,
2023/10/7,2.186077,98198.220221,
2023/10/7,2.222844,98499.224141,
2023/10/7,2.263054,98809.838002,
2023/10/7,2.279721,98932.883828,
2023/10/7,2.303526,99102.825253,
2023/10/7,2.320193,99217.732682,
2023/10/7,2.337929,99336.318616,
2023/10/7,2.35463,99444.509143,
2023/10/7,2.371296,99549.107922,
2023/10/7,2.387963,99650.337282,
2023/10/7,2.40463,99748.193797,
2023/10/7,2.432239,99902.864972,
2023/10/7,2.452253,100009.188651,
2023/10/7,2.48081,100152.440228,
2023/10/7,2.508899,100283.64102,
2023/10/7,2.533814,100391.949156,
2023/10/7,2.555341,100479.40807,
2023/10/7,2.579633,100571.294473,
2023/10/7,2.604136,100656.648806,
2023/10/7,2.62621,100727.239002,
2023/10/7,2.644994,100782.599163,
2023/10/7,2.668727,100846.348184,
2023/10/7,2.688751,100894.750493,
2023/10/7,2.706213,100932.936515,
2023/10/7,2.723161,100966.41212,
2023/10/7,2.745109,101004.513298,
2023/10/7,2.771422,101042.378358,
2023/10/7,2.818626,101088.940664,
2023/10/7,2.845151,101103.061709,
2023/10/7,2.861818,101107.500526,
2023/10/7,2.884278,101108.068997,
2023/10/7,2.900945,101104.473826,
2023/10/7,2.928979,101090.707497,
2023/10/7,2.955409,101068.863799,
2023/10/7,2.98421,101035.265306,
2023/10/7,3.013732,100990.228464,
2023/10/7,3.030399,100960.065595,
2023/10/7,3.061478,100894.692728,
2023/10/7,3.090492,100822.947448,
2023/10/7,3.119076,100742.152518,
2023/10/7,3.145807,100657.521934,
2023/10/7,3.17084,100570.318195,
2023/10/7,3.202478,100449.121924,
2023/10/7,3.241839,100281.23813,
2023/10/7,3.258506,100204.444435,
2023/10/7,3.278139,100109.634553,
2023/10/7,3.294806,100025.457599,
2023/10/7,3.322457,99878.336667,
2023/10/7,3.392932,99461.322233,
2023/10/7,3.421528,99274.929282,
2023/10/7,3.443084,99127.888953,
2023/10/7,3.476012,98892.444129,
2023/10/7,3.513298,98610.058878,
2023/10/7,3.544034,98364.724011,
2023/10/7,3.57103,98139.904097,
2023/10/7,3.604894,97845.557469,
2023/10/7,3.624895,97665.29142,
2023/10/7,3.653085,97403.132619,
2023/10/7,3.683788,97106.873335,
2023/10/7,3.713769,96806.810571,
2023/10/7,3.748178,96449.372927,
2023/10/7,3.781592,96088.95729,
2023/10/7,3.815042,95715.057792,
2023/10/7,3.849045,95321.605685,
2023/10/7,3.881688,94931.250747,
2023/10/7,3.910747,94573.37208,
2023/10/7,3.932029,94305.112743,
2023/10/7,3.95126,94058.227685,
2023/10/7,3.967976,93840.182271,
2023/10/7,3.984643,93619.592781,
2023/10/7,4.014511,93216.363975,
2023/10/7,4.039699,92868.442334,
2023/10/7,4.068763,92458.060589,
2023/10/7,4.098478,92028.651763,
2023/10/7,4.125979,91622.409272,
2023/10/7,4.154833,91187.120843,
2023/10/7,4.180679,90789.343483,
2023/10/7,4.212234,90293.695872,
2023/10/7,4.245652,89756.831641,
2023/10/7,4.27741,89235.314908,
2023/10/7,4.310086,88687.277433,
2023/10/7,4.33481,88264.94524,
2023/10/7,4.359766,87831.977769,
2023/10/7,4.385683,87375.294538,
2023/10/7,4.415556,86840.021383,
2023/10/7,4.448034,86247.362014,
2023/10/7,4.517383,84944.880526,
2023/10/7,4.565522,84011.416041,
2023/10/7,4.58826,83562.264236,
2023/10/7,4.622919,82867.488511,
2023/10/7,4.657908,82153.787869,
2023/10/7,4.686804,81555.13824,
2023/10/7,4.710935,81048.838195,
2023/10/7,4.735326,80531.243939,
2023/10/7,4.761605,79967.055457,
2023/10/7,4.798851,79155.879752,
2023/10/7,4.828704,78496.059743,
2023/10/7,4.858906,77819.872897,
2023/10/7,4.885069,77227.079826,
2023/10/7,4.909655,76664.197264,
2023/10/7,4.933983,76101.63027,
2023/10/7,4.95833,75533.118659,
2023/10/7,4.987284,74849.95862,
2023/10/7,5.018319,74109.207289,
2023/10/7,5.058578,73135.359059,
2023/10/7,5.075244,72727.952033,
2023/10/7,5.091911,72318.078694,
2023/10/7,5.135462,71235.569093,
2023/10/7,5.15398,70770.254079,
2023/10/7,5.175665,70221.640329,
2023/10/7,5.200475,69589.007183,
2023/10/7,5.221473,69049.520345,
2023/10/7,5.242267,68511.591787,
2023/10/7,5.258934,68077.829344,
2023/10/7,5.299344,67016.636003,
2023/10/7,5.316308,66567.14507,
2023/10/7,5.334464,66083.487628,
2023/10/7,5.352519,65599.895935,
2023/10/7,5.370548,65114.383571,
2023/10/7,5.404999,64179.532348,
2023/10/7,5.429164,63518.211015,
2023/10/7,5.451713,62897.07502,
2023/10/7,5.473291,62299.028152,
2023/10/7,5.497695,61618.374583,
2023/10/7,5.518785,61026.562034,
2023/10/7,5.537018,60512.280686,
2023/10/7,5.559963,59861.581093,
2023/10/7,5.581008,59261.3839,
2023/10/7,5.60339,58619.557036,
2023/10/7,5.636996,57649.155199,
2023/10/7,5.666448,56792.160281,
2023/10/7,5.683115,56304.538269,
2023/10/7,5.712255,55447.382693,
2023/10/7,5.753714,54218.064226,
2023/10/7,5.774335,53602.358718,
2023/10/7,5.80301,52741.556834,
2023/10/7,5.838338,51673.803396,
2023/10/7,5.872126,50645.243976,
2023/10/7,5.904025,49667.699399,
2023/10/7,5.936172,48676.338316,
2023/10/7,5.958726,47977.140757,
2023/10/7,5.987991,47065.475817,
2023/10/7,6.021782,46006.711547,
2023/10/7,6.050323,45107.478354,
2023/10/7,6.087288,43936.123181,
2023/10/7,6.118218,42950.397168,
2023/10/7,6.14269,42166.945095,
2023/10/7,6.163421,41500.85525,
2023/10/7,6.181063,40932.30284,
2023/10/7,6.19773,40393.741324,
2023/10/7,6.219925,39674.386049,
2023/10/7,6.244562,38873.173047,
2023/10/7,6.269996,38042.969201,
2023/10/7,6.289952,37389.489768,
2023/10/7,6.315591,36547.251973,
2023/10/7,6.344855,35582.3665,
2023/10/7,6.376122,34547.354042,
2023/10/7,6.409309,33444.261485,
2023/10/7,6.441181,32380.648266,
2023/10/7,6.457849,31822.844945,
2023/10/7,6.502112,30336.288536,
2023/10/7,6.525689,29541.490771,
2023/10/7,6.559776,28388.871287,
2023/10/7,6.591184,27323.27212,
2023/10/7,6.617559,26425.876774,
2023/10/7,6.654375,25169.553176,
2023/10/7,6.6736,24511.812091,
2023/10/7,6.698662,23652.769455,
2023/10/7,6.715329,23080.460695,
2023/10/7,6.715329,23080.460695,
